SOR3007_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00022751373671063826	0.06388585726834722	0.06429538199442637	0.06431813336809743	0.06431813336809743	0.06431813336809743	0.06433178419230005	0.0643818372143764	0.06453199628060544	0.06481411331412663	0.06508257952344518	0.0654101993043085	0.06595168199767981	0.06654321771312748	0.06735316661581735	0.06842703145309155	0.07205360041625912	0.07828292652739641	0.08109044603840568	0.08362949934009642	0.08789310676605376	0.09252073617074814	0.0952827529344153	0.09753968920258484	0.10193525459583434	0.10694510707820262	0.11138617521879428	0.12181995518434414	0.12644303431430431	0.13073849366340115	0.13808263708442056	0.14446667253652107	0.14756540963051998
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3011_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0003489729725418095	0.057630393751190244	0.06580633196502693	0.06580633196502693	0.06580633196502693	0.06580633196502693	0.06586615590317695	0.0663846300338105	0.06687319219536902	0.0677705512676194	0.0693160030031617	0.06997406632281197	0.07061218832974556	0.07149957674563759	0.072486671725113	0.07400221149158029	0.07616584392133949	0.07940630723779915	0.08215820839270027	0.08420219294615945	0.09100218058254557	0.09808134659696513	0.10022503771400768	0.10282737902353374	0.10602795971456005	0.10853059446050276	0.11149187939892895	0.11655697282896435	0.11958805236189893	0.12235989482951674	0.1275546067922105	0.13098451257947857	0.13270943612947098
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3012_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00014312330108169012	0.05170329251576056	0.051846415816842246	0.051846415816842246	0.051846415816842246	0.051846415816842246	0.05242606518622309	0.05286974741957633	0.05338499130347042	0.05385729819703999	0.054300980430393234	0.05528137504280282	0.0557894627616428	0.05643351761651042	0.0574568492192445	0.05928167130803604	0.06229441679580563	0.06545744174971098	0.06636627471157971	0.06741107480947606	0.07059556825854366	0.07415933845547773	0.07627756331148675	0.07760861001154647	0.07984848967347492	0.08251773923864844	0.0849866161823076	0.09281546075147604	0.09531296235535154	0.09729522007533295	0.10158176294272955	0.10391467275036112	0.10462313309071548
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3013_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.06041736865739832	0.0635457760959691	0.06357836367345422	0.06357836367345422	0.06357836367345422	0.06371523149889169	0.06417145758368327	0.06477758652490635	0.06532505782665625	0.06599636192284956	0.06669373608103098	0.06726727744476894	0.06817321209885507	0.06947671519825956	0.07354364486840158	0.07561621479645472	0.07835357130520418	0.07948761900168608	0.08106485775196552	0.08371748655925368	0.08682634145133339	0.08887935883289547	0.09015679187031186	0.09177313571357346	0.0938782932191117	0.09658306215037604	0.10284639454301463	0.10510145490498439	0.10676993887222215	0.10961157562892396	0.11169066307247413	0.11272043052100367
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3017_R2 - illumina_universal_adapter	0.0	0.0	0.0	4.771686719680106e-05	0.05320430692443318	0.05320430692443318	0.05320430692443318	0.05320430692443318	0.05320430692443318	0.05328065391194806	0.05346197800729591	0.05398686354646072	0.054903027396639305	0.05592416835465085	0.056993026179859185	0.057785126175326086	0.058892157494291865	0.060304576763317186	0.06282402735130828	0.06443685746256014	0.06711854539902036	0.06882680924466585	0.07074502730597726	0.07492502487241702	0.07995438267495986	0.0826551573582988	0.08424890072267195	0.08593807782143871	0.08926871515177541	0.09314332476815568	0.0986784813629846	0.10291573917006054	0.1073152343256056	0.11544618849594049	0.11875773907939849	0.12072367400790668
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3020_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00015598634651508954	0.10587573269711702	0.10591472928374579	0.10591472928374579	0.10591472928374579	0.10595372587037456	0.10599272245700334	0.10626569856340476	0.10678045350690454	0.107591582508783	0.10803614359635101	0.10859769444380532	0.10935422822440351	0.11023555108221376	0.11155363571026629	0.1130901012234399	0.11434579131288639	0.11657639606805215	0.11831564383169542	0.11915017078555115	0.1217785407243304	0.1256704000698819	0.12850155225913074	0.1307945515529026	0.133259135827841	0.13510757403404483	0.13840668526283895	0.1422673473390874	0.14374921763098075	0.14570684627974512	0.1509401882053264	0.15402871786632516	0.15559638064880182
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SOR3021_R2 - illumina_universal_adapter	0.0	0.0	0.0	0.00017843346127012507	0.07294954674926947	0.07300902456969284	0.07300902456969284	0.07300902456969284	0.07300902456969284	0.07303281569786219	0.07328857032568271	0.07386550518378944	0.07466845575950501	0.07559630975810964	0.07642305146199457	0.07730927098630286	0.07802300483138336	0.07923040458597785	0.08112179927544119	0.08326894859272502	0.08763462061180076	0.09034680922310664	0.09191702368228376	0.0956522308048717	0.10080301005353601	0.10393154340780553	0.10566829576416806	0.10716713683883712	0.10846375332406669	0.11066443267973156	0.11929466442316328	0.12155482159925153	0.12307745380208993	0.12583722466973454	0.12840666651202431	0.1295129539718991

